max_temp,min_temp,igmin,min_grass,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,year,month,day,temp_range,smd_combined,heatwave,high_wind,Cluster,extreme_rain,solar_cluster,extreme_gust,date,temperature_forecast
-1.87,-1.58,1.0,-1.21,1000.9,-0.45,-0.88,0.77,-1.12,6.7,-0.02,1.52,0.2,-1.27,1.0,1.0,-3.45,53.43,-6.24,2023.0,1.0,19.0,5.1,-0.48,1.0,1.0,2.0,0.0,2.0,0.0,2023-01-19,-0.2083488400521449
-1.29,-2.46,1.0,-2.58,1010.9,-0.96,-1.03,-0.63,-0.91,6.9,-0.02,1.38,0.2,-1.27,1.2,1.2,-3.45,53.43,-6.24,2023.0,1.0,20.0,11.8,-0.35,1.0,1.0,2.0,0.0,2.0,0.0,2023-01-20,-0.2083488400521449
-0.83,-0.05,1.0,-2.23,1017.0,-0.38,-0.88,-0.28,-0.91,2.0,-0.02,3.92,0.7,-0.92,0.5,0.5,0.5,53.43,-6.24,2023.0,1.0,21.0,3.4,0.5,1.0,1.0,2.0,0.0,0.0,0.0,2023-01-21,-0.2083488400521449
-0.5,0.31,0.0,0.31,1018.3,-0.96,-1.03,-0.28,-0.91,0.0,-0.02,6.3,0.5,-0.99,1.7,1.7,-3.45,53.43,-6.24,2023.0,1.0,22.0,3.4,-0.02,1.0,1.0,2.0,0.0,0.0,0.0,2023-01-22,-0.2083488400521449
-0.3,0.15,0.0,0.37,1023.0,-1.43,-1.49,0.54,-1.43,0.0,-0.02,7.45,0.4,-1.13,1.9,1.9,-3.45,53.43,-6.24,2023.0,1.0,23.0,5.1,0.12,1.0,1.0,2.0,0.0,0.0,0.0,2023-01-23,-0.2083488400521449
-0.52,0.18,0.0,-0.56,1026.3,-1.05,-1.18,0.54,-1.01,5.6,-0.02,6.82,0.3,-1.2,2.2,2.2,-3.45,53.43,-6.24,2023.0,1.0,24.0,3.9,0.32,1.0,1.0,2.0,0.0,2.0,0.0,2023-01-24,-0.2083488400521449
-0.68,-0.81,0.0,0.65,1023.8,-0.18,-0.11,1.12,-0.09,2.3,-0.02,7.22,0.3,-1.13,2.1,2.1,-3.45,53.43,-6.24,2023.0,1.0,25.0,7.5,0.25,1.0,1.0,2.0,0.0,1.0,1.0,2023-01-25,-0.2083488400521449
-1.07,-1.04,1.0,-0.98,1026.2,-0.47,-0.57,1.01,-0.91,3.7,-0.02,5.3,0.5,-1.06,2.6,2.6,-3.45,53.43,-6.24,2023.0,1.0,26.0,6.6,0.58,1.0,1.0,2.0,0.0,1.0,0.0,2023-01-26,-0.2083488400521449
-1.25,-1.42,1.0,-1.39,1023.8,-1.14,-1.49,1.12,-1.53,3.6,-0.02,4.47,0.3,-1.13,2.9,2.9,-3.1,53.43,-6.24,2023.0,1.0,27.0,7.4,0.9,1.0,1.0,2.0,0.0,1.0,0.0,2023-01-27,-0.2083488400521449
-1.42,-0.61,0.0,-0.77,1021.2,-0.81,-1.03,0.89,-1.12,0.0,-0.02,4.8,0.5,-1.06,3.2,3.2,-2.7,53.43,-6.24,2023.0,1.0,28.0,3.0,1.23,1.0,1.0,2.0,0.0,0.0,0.0,2023-01-28,-0.2083488400521449
-0.66,-0.45,0.0,-0.31,1014.3,0.04,0.65,1.01,0.43,0.7,-0.02,5.82,0.6,-0.92,3.6,3.6,-2.1,53.43,-6.24,2023.0,1.0,29.0,6.0,1.7,1.0,1.0,0.0,0.0,0.0,1.0,2023-01-29,-0.2083488400521449
-0.93,-0.41,0.0,-0.23,1014.8,-0.05,-0.26,0.77,-0.19,1.1,-0.02,5.4,0.8,-0.86,4.3,4.3,-1.3,53.43,-6.24,2023.0,1.0,30.0,4.5,2.43,1.0,1.0,2.0,0.0,0.0,1.0,2023-01-30,-0.2083488400521449
-0.99,-0.12,0.0,-0.06,1012.4,1.25,1.11,0.77,1.25,7.0,-0.02,5.95,0.6,-0.92,4.6,4.6,-0.9,53.43,-6.24,2023.0,1.0,31.0,2.9,2.77,1.0,1.0,0.0,0.0,2.0,1.0,2023-01-31,-0.2083488400521449
-0.72,-0.12,0.0,0.04,1013.0,0.6,-0.11,0.54,0.33,1.0,-0.02,5.62,0.9,-0.72,5.4,5.4,0.0,53.43,-6.24,2023.0,2.0,1.0,4.2,3.6,1.0,1.0,2.0,0.0,0.0,1.0,2023-02-01,-0.2083488400521449
-0.58,0.47,0.0,0.42,1013.3,0.4,0.2,0.54,0.53,0.3,-0.02,7.22,0.8,-0.79,5.75,5.75,0.6,53.43,-6.24,2023.0,2.0,2.0,2.3,4.03,1.0,1.0,0.0,0.0,0.0,1.0,2023-02-02,-0.2083488400521449
-0.23,0.38,0.0,0.75,1018.8,-0.18,-0.26,0.54,0.02,3.8,-0.02,8.3,0.7,-0.92,5.75,5.75,1.3,53.43,-6.24,2023.0,2.0,3.0,4.4,4.27,1.0,1.0,1.0,0.0,1.0,1.0,2023-02-03,-0.2083488400521449
-0.46,-1.13,0.0,0.21,1028.6,-0.45,0.96,1.24,0.64,0.3,-0.02,7.52,0.6,-0.92,5.75,5.75,1.4,53.43,-6.24,2023.0,2.0,4.0,10.0,4.3,1.0,1.0,2.0,0.0,0.0,1.0,2023-02-04,-0.2083488400521449
-0.74,-2.28,1.0,-2.41,1034.1,-1.37,-1.33,0.77,-0.91,7.8,-0.02,4.2,0.4,-0.99,5.75,5.75,1.8,53.43,-6.24,2023.0,2.0,5.0,13.7,4.43,1.0,1.0,2.0,0.0,2.0,0.0,2023-02-05,-0.2083488400521449
-0.81,-1.51,1.0,-1.93,1028.7,-1.08,-0.57,-0.16,-0.6,3.6,-0.02,4.28,0.6,-0.92,5.75,5.75,2.4,53.43,-6.24,2023.0,2.0,6.0,10.0,4.63,1.0,1.0,2.0,0.0,1.0,0.0,2023-02-06,-0.2083488400521449
-0.7,-0.61,1.0,-1.21,1025.7,-1.14,-1.18,0.07,-1.22,0.1,-0.02,5.52,0.6,-0.92,5.75,5.75,3.0,53.43,-6.24,2023.0,2.0,7.0,6.5,4.83,1.0,1.0,2.0,0.0,0.0,0.0,2023-02-07,-0.2083488400521449
-0.83,-0.79,1.0,-1.14,1019.0,-0.4,-0.11,0.19,0.33,0.1,-0.02,5.08,0.6,-0.92,5.75,5.75,3.5,53.43,-6.24,2023.0,2.0,8.0,6.7,5.0,1.0,1.0,2.0,0.0,0.0,1.0,2023-02-08,-0.2083488400521449
-1.05,-1.13,1.0,-0.91,1021.3,-0.61,-0.57,0.66,-0.71,6.5,-0.02,4.65,0.7,-0.79,5.75,5.75,4.3,53.43,-6.24,2023.0,2.0,9.0,7.1,5.27,1.0,1.0,2.0,0.0,2.0,0.0,2023-02-09,-0.2083488400521449
-0.38,-0.5,0.0,-0.41,1022.8,-0.11,-0.26,0.54,-0.09,0.1,-0.02,6.05,0.9,-0.72,5.75,5.75,5.1,53.43,-6.24,2023.0,2.0,10.0,7.6,5.53,1.0,1.0,2.0,0.0,0.0,1.0,2023-02-10,-0.2083488400521449
-0.6,0.29,0.0,0.38,1024.7,-1.21,-1.49,-0.04,-1.43,0.0,-0.02,7.42,0.8,-0.79,5.75,5.75,5.6,53.43,-6.24,2023.0,2.0,11.0,3.0,5.7,1.0,1.0,1.0,0.0,0.0,0.0,2023-02-11,-0.2083488400521449
-0.52,-0.48,0.0,0.38,1023.1,-0.61,-0.57,-0.63,-0.4,1.8,-0.02,7.28,0.9,-0.65,5.75,5.75,5.75,53.43,-6.24,2023.0,2.0,12.0,6.8,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2023-02-12,-0.2083488400521449
-0.48,-0.81,1.0,-1.31,1018.2,-0.11,0.04,-0.51,0.12,6.4,-0.02,5.85,1.0,-0.58,5.75,5.75,5.75,53.43,-6.24,2023.0,2.0,13.0,8.5,5.75,1.0,1.0,2.0,0.0,2.0,1.0,2023-02-13,-0.2083488400521449
0.17,-0.57,1.0,-1.43,1012.6,0.11,-0.11,-0.63,-0.09,1.0,-0.02,6.5,1.2,-0.44,5.75,5.75,5.75,53.43,-6.24,2023.0,2.0,14.0,10.6,5.75,1.0,1.0,2.0,0.0,0.0,1.0,2023-02-14,-0.2083488400521449
-0.58,-0.16,0.0,0.08,1005.8,-0.31,-0.11,0.77,-0.29,1.6,-0.02,6.78,1.1,-0.51,5.75,5.75,2.0,53.43,-6.24,2023.0,2.0,15.0,5.1,4.5,1.0,1.0,1.0,1.0,0.0,1.0,2023-02-15,-0.2083488400521449
-0.05,0.22,0.0,0.27,1003.5,-0.05,-0.11,0.42,0.64,0.7,-0.02,8.43,0.6,-0.86,5.75,5.75,1.5,53.43,-6.24,2023.0,2.0,16.0,6.0,4.33,1.0,1.0,1.0,0.0,0.0,1.0,2023-02-16,-0.2083488400521449
-0.13,0.74,0.0,0.71,1005.9,0.49,0.96,0.66,1.25,0.3,-0.02,9.72,0.7,-0.79,4.6,4.6,0.2,53.43,-6.24,2023.0,2.0,17.0,3.3,3.13,1.0,1.0,0.0,0.0,0.0,1.0,2023-02-17,-0.2083488400521449
-0.38,0.47,0.0,0.75,1009.7,1.19,0.96,0.77,1.56,1.4,-0.02,9.18,0.8,-0.65,4.0,4.0,-0.4,53.43,-6.24,2023.0,2.0,18.0,3.3,2.53,1.0,1.0,0.0,0.0,0.0,1.0,2023-02-18,-0.2083488400521449
-0.27,0.13,0.0,0.27,1013.5,0.09,-0.26,0.77,0.22,2.9,-0.02,8.4,0.9,-0.65,4.8,4.8,0.5,53.43,-6.24,2023.0,2.0,19.0,5.3,3.37,1.0,1.0,1.0,0.0,1.0,1.0,2023-02-19,-0.2083488400521449
-0.13,0.49,0.0,0.64,1009.4,0.09,0.35,0.66,0.22,1.0,-0.02,9.07,0.9,-0.65,5.7,5.7,1.4,53.43,-6.24,2023.0,2.0,20.0,4.4,4.27,1.0,1.0,1.0,0.0,0.0,1.0,2023-02-20,-0.2083488400521449
-0.3,0.27,0.0,0.27,1003.4,-0.58,-0.57,-0.04,-0.4,5.8,-0.02,9.28,0.8,-0.65,5.75,5.75,1.8,53.43,-6.24,2023.0,2.0,21.0,4.6,4.43,1.0,1.0,1.0,0.0,2.0,0.0,2023-02-21,-0.2083488400521449
-1.13,-0.72,0.0,-0.29,1005.5,0.74,0.2,1.47,0.12,3.7,-0.02,6.95,0.6,-0.79,5.2,5.2,1.0,53.43,-6.24,2023.0,2.0,22.0,4.9,3.8,1.0,1.0,2.0,0.0,1.0,1.0,2023-02-22,-0.2083488400521449
-0.93,-1.6,1.0,-1.41,1013.5,-0.34,-0.88,1.36,-0.91,6.7,-0.02,5.38,0.8,-0.65,5.75,5.75,1.8,53.43,-6.24,2023.0,2.0,23.0,9.8,4.43,1.0,1.0,2.0,0.0,2.0,0.0,2023-02-23,-0.2083488400521449
-0.46,-1.02,0.0,0.02,1008.4,-0.14,0.04,1.71,-0.19,1.9,-0.02,6.65,0.8,-0.65,5.75,5.75,2.6,53.43,-6.24,2023.0,2.0,24.0,9.5,4.7,1.0,1.0,2.0,0.0,0.0,1.0,2023-02-24,-0.2083488400521449
-1.21,-1.36,1.0,-1.41,1012.9,-0.16,-0.42,-1.56,-0.4,3.6,-0.02,5.45,0.9,-0.58,5.75,5.75,3.5,53.43,-6.24,2023.0,2.0,25.0,7.3,5.0,1.0,1.0,2.0,0.0,1.0,0.0,2023-02-25,-0.2083488400521449
-1.07,-0.7,0.0,-0.5,1020.2,0.02,-0.42,-1.33,-0.29,2.9,-0.02,5.72,1.2,-0.31,5.75,5.75,4.7,53.43,-6.24,2023.0,2.0,26.0,5.1,5.4,1.0,1.0,2.0,0.0,1.0,1.0,2023-02-26,-0.2083488400521449
-1.21,-0.59,0.0,-0.44,1025.2,-0.27,-0.57,-1.33,-0.71,1.8,-0.02,6.05,1.0,-0.58,5.75,5.75,5.7,53.43,-6.24,2023.0,2.0,27.0,3.9,5.73,1.0,1.0,2.0,0.0,0.0,0.0,2023-02-27,-0.2083488400521449
-1.34,-0.34,0.0,-0.17,1027.7,-0.29,-0.57,-2.26,-0.29,0.6,-0.02,6.25,0.8,-0.65,5.75,5.75,5.7,53.43,-6.24,2023.0,2.0,28.0,2.2,5.73,1.0,1.0,2.0,0.0,0.0,1.0,2023-02-28,-0.2083488400521449
-0.93,-0.32,0.0,-0.0,1023.9,0.38,-0.11,-1.79,-0.19,3.8,-0.02,6.58,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,1.0,4.1,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2023-03-01,-0.2083488400521449
-1.09,-0.61,0.0,-0.48,1018.8,-0.58,-0.72,-1.79,-0.91,1.3,-0.02,6.72,0.8,-0.72,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,2.0,4.6,5.75,1.0,1.0,2.0,0.0,0.0,0.0,2023-03-02,-0.2083488400521449
-1.29,-0.52,0.0,-0.25,1021.6,-1.05,-0.88,-1.91,-0.71,0.4,-0.02,6.45,0.8,-0.72,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,3.0,3.2,5.75,1.0,1.0,2.0,0.0,0.0,0.0,2023-03-03,-0.2083488400521449
-1.7,-0.7,0.0,-0.31,1020.4,-0.96,-1.03,-2.26,-1.01,0.0,-0.02,5.72,0.9,-0.72,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,4.0,2.0,5.75,1.0,1.0,2.0,0.0,0.0,0.0,2023-03-04,-0.2083488400521449
-0.83,-0.88,0.0,-0.44,1009.7,-0.25,-0.57,0.66,-0.71,2.5,-0.02,5.78,1.1,-0.38,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,5.0,7.1,5.75,1.0,1.0,2.0,0.0,1.0,0.0,2023-03-05,-0.2083488400521449
-1.36,-1.04,0.0,-0.41,997.6,-0.38,-0.72,0.89,-0.81,0.1,-0.02,5.9,0.6,-0.86,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,6.0,5.2,5.75,1.0,1.0,2.0,1.0,0.0,0.0,2023-03-06,-0.2083488400521449
-1.6,-1.99,1.0,-1.52,989.9,-0.85,-1.18,1.12,-1.01,8.4,-0.02,4.85,1.1,-0.38,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,7.0,8.2,5.75,1.0,1.0,2.0,0.0,2.0,0.0,2023-03-07,-0.2083488400521449
-1.66,-1.76,1.0,-2.16,983.5,0.96,0.35,-1.44,0.22,2.4,-0.02,3.92,1.1,-0.31,5.75,5.75,5.75,53.43,-6.24,2023.0,3.0,8.0,6.9,5.75,1.0,1.0,2.0,0.0,1.0,1.0,2023-03-08,-0.2083488400521449
-2.05,-1.22,0.0,-0.75,978.9,1.63,1.88,-1.79,1.46,0.0,-0.02,3.68,0.4,-0.99,0.0,-3.45,-3.45,53.43,-6.24,2023.0,3.0,9.0,2.6,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-03-09,-0.2083488400521449
-1.52,-1.92,1.0,-1.14,990.3,-0.49,0.65,-2.14,0.95,10.0,73.89,3.78,1.1,-0.38,0.0,-3.45,-3.45,53.43,-6.24,2023.0,3.0,10.0,8.3,-2.3,1.0,1.0,2.0,1.0,3.0,1.0,2023-03-10,-0.2083488400521449
-0.72,-1.76,1.0,-2.02,993.3,-0.09,-0.26,-0.74,0.12,0.0,-0.02,3.85,0.5,-0.92,0.0,-3.45,-3.45,53.43,-6.24,2023.0,3.0,11.0,11.5,-2.3,1.0,1.0,2.0,1.0,0.0,1.0,2023-03-11,-0.2083488400521449
-0.15,0.33,0.0,-0.31,982.8,-0.0,-0.11,0.07,0.22,1.2,-0.02,7.6,1.0,-0.44,0.0,-1.7,-3.45,53.43,-6.24,2023.0,3.0,12.0,5.0,-1.72,1.0,1.0,0.0,1.0,0.0,1.0,2023-03-12,-0.2083488400521449
-0.01,-0.86,0.0,0.79,974.7,0.58,0.35,0.77,0.84,0.7,-0.02,8.65,1.1,-0.38,0.0,-3.45,-3.45,53.43,-6.24,2023.0,3.0,13.0,11.0,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-03-13,-0.2083488400521449
-1.34,-1.38,1.0,-1.02,993.4,0.02,0.81,0.77,0.74,6.8,-0.02,4.82,1.1,-0.31,0.1,0.1,-3.45,53.43,-6.24,2023.0,3.0,14.0,6.8,-1.08,1.0,1.0,2.0,0.0,2.0,1.0,2023-03-14,-0.2083488400521449
-0.54,-1.38,1.0,-1.27,996.2,-0.72,-0.11,-0.51,0.02,0.0,-0.02,4.5,0.7,-0.86,0.0,-3.45,-3.45,53.43,-6.24,2023.0,3.0,15.0,10.7,-2.3,1.0,1.0,2.0,1.0,0.0,1.0,2023-03-15,-0.2083488400521449
0.34,0.65,0.0,-0.19,986.2,0.22,-0.11,-0.04,0.02,5.0,-0.02,9.25,1.6,0.1,0.4,0.4,-3.45,53.43,-6.24,2023.0,3.0,16.0,6.0,-0.88,1.0,1.0,0.0,0.0,1.0,1.0,2023-03-16,-0.2083488400521449
-0.4,-0.03,0.0,-0.04,987.5,-0.74,-0.88,-0.74,-0.71,1.0,-0.02,8.7,0.8,-0.72,0.0,-1.3,-3.45,53.43,-6.24,2023.0,3.0,17.0,5.4,-1.58,1.0,1.0,0.0,1.0,0.0,0.0,2023-03-17,-0.2083488400521449
-0.46,-0.54,0.0,-0.06,996.5,-0.16,0.5,1.24,0.12,2.9,-0.02,8.32,0.9,-0.51,0.0,-0.5,-3.45,53.43,-6.24,2023.0,3.0,18.0,7.4,-1.32,1.0,1.0,0.0,0.0,1.0,1.0,2023-03-18,-0.2083488400521449
-0.5,-1.02,0.0,-0.71,1003.8,-0.45,-0.42,0.77,-0.4,3.6,-0.02,6.28,0.9,-0.51,0.0,-1.4,-3.45,53.43,-6.24,2023.0,3.0,19.0,9.3,-1.62,1.0,1.0,2.0,1.0,1.0,0.0,2023-03-19,-0.2083488400521449
0.5,0.9,0.0,0.25,997.2,-0.34,-0.72,-0.04,-0.6,0.8,-0.02,9.8,1.5,-0.1,1.1,1.1,-3.45,53.43,-6.24,2023.0,3.0,20.0,5.7,-0.42,1.0,1.0,0.0,0.0,0.0,0.0,2023-03-20,-0.2083488400521449
-0.15,0.69,0.0,0.77,984.8,0.22,0.2,-0.16,0.64,2.0,-0.02,9.9,1.3,-0.17,0.2,0.2,-3.45,53.43,-6.24,2023.0,3.0,21.0,3.4,-1.02,1.0,1.0,0.0,1.0,0.0,1.0,2023-03-21,-0.2083488400521449
-0.15,-0.03,0.0,-0.02,978.0,0.89,0.81,-0.04,1.15,8.7,-0.02,8.93,1.8,0.45,0.5,0.5,-3.45,53.43,-6.24,2023.0,3.0,22.0,6.6,-0.82,1.0,1.0,0.0,0.0,2.0,1.0,2023-03-22,-0.2083488400521449
-0.07,-0.0,0.0,0.04,975.5,0.63,0.65,-0.04,0.95,6.3,-0.02,8.22,1.9,0.38,0.3,0.3,-3.45,53.43,-6.24,2023.0,3.0,23.0,6.9,-0.95,1.0,1.0,0.0,0.0,2.0,1.0,2023-03-23,-0.2083488400521449
-0.11,0.11,0.0,0.12,979.0,1.01,0.81,0.07,1.15,5.6,-0.02,7.92,2.1,0.58,0.9,0.9,-3.45,53.43,-6.24,2023.0,3.0,24.0,6.2,-0.55,1.0,1.0,0.0,0.0,2.0,1.0,2023-03-24,-0.2083488400521449
-0.13,-0.66,0.0,0.15,987.8,-0.07,-0.11,0.66,0.22,5.3,-0.02,8.93,1.5,0.03,2.1,2.1,-3.45,53.43,-6.24,2023.0,3.0,25.0,9.5,0.25,1.0,1.0,0.0,0.0,1.0,1.0,2023-03-25,-0.2083488400521449
-0.87,-1.65,1.0,-0.98,1001.6,-0.45,-0.42,-2.38,0.12,0.9,-0.02,8.43,0.7,-0.65,2.2,2.2,-3.45,53.43,-6.24,2023.0,3.0,26.0,10.3,0.32,1.0,1.0,2.0,0.0,0.0,1.0,2023-03-26,-0.2083488400521449
-0.74,-2.35,1.0,-2.41,1010.8,-0.56,-0.72,-0.63,-0.71,6.5,-0.02,6.4,1.4,-0.03,3.5,3.5,-3.4,53.43,-6.24,2023.0,3.0,27.0,14.0,1.2,1.0,1.0,2.0,0.0,2.0,0.0,2023-03-27,-0.2083488400521449
0.42,0.2,0.0,0.31,1000.8,-0.49,-0.72,-0.39,0.02,2.3,-0.02,9.02,1.4,-0.1,0.0,-3.2,-3.45,53.43,-6.24,2023.0,3.0,28.0,8.4,-2.22,1.0,1.0,0.0,1.0,1.0,1.0,2023-03-28,-0.2083488400521449
0.58,0.78,0.0,0.85,990.0,0.07,0.04,-0.04,0.53,2.7,-0.02,10.38,1.7,0.1,0.0,-2.1,-3.45,53.43,-6.24,2023.0,3.0,29.0,6.6,-1.85,1.0,1.0,0.0,1.0,1.0,1.0,2023-03-29,-0.2083488400521449
0.48,0.29,0.0,0.17,981.2,-0.22,-0.26,-0.16,-0.19,4.9,-0.02,10.72,1.7,0.24,0.0,-3.45,-3.45,53.43,-6.24,2023.0,3.0,30.0,8.3,-2.3,1.0,1.0,0.0,1.0,1.0,1.0,2023-03-30,-0.2083488400521449
-0.44,0.51,0.0,0.77,982.9,-0.38,-0.26,-1.33,-0.29,0.0,-0.02,10.55,0.7,-0.72,0.0,-3.45,-3.45,53.43,-6.24,2023.0,3.0,31.0,2.8,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-03-31,-0.2083488400521449
-0.4,0.24,0.0,0.67,1002.4,-0.36,-0.11,1.36,-0.19,0.4,-0.02,10.45,1.2,-0.31,0.0,-3.45,-3.45,53.43,-6.24,2023.0,4.0,1.0,4.2,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-04-01,-0.2083488400521449
-0.46,-0.03,0.0,0.31,1016.3,-0.76,-1.03,1.24,-1.01,6.2,-0.02,10.32,1.5,0.1,0.7,0.7,-3.45,53.43,-6.24,2023.0,4.0,2.0,5.1,-0.68,1.0,1.0,2.0,0.0,2.0,0.0,2023-04-02,-0.2083488400521449
-0.56,-0.23,0.0,-0.42,1017.2,-0.34,-0.26,-0.74,-0.19,6.2,-0.02,9.45,1.6,0.17,2.3,2.3,-3.45,53.43,-6.24,2023.0,4.0,3.0,5.5,0.38,1.0,1.0,2.0,0.0,2.0,1.0,2023-04-03,-0.2083488400521449
0.07,-0.25,1.0,-0.93,1011.8,-0.72,-0.42,-0.04,-0.29,4.1,-0.02,9.82,1.8,0.31,1.8,1.8,-3.45,53.43,-6.24,2023.0,4.0,4.0,8.7,0.05,1.0,1.0,2.0,1.0,1.0,1.0,2023-04-04,-0.2083488400521449
0.28,0.49,0.0,0.71,1005.5,-0.58,-0.57,0.66,-0.5,0.4,-0.02,11.18,1.3,-0.17,2.2,2.2,-3.45,53.43,-6.24,2023.0,4.0,5.0,6.4,0.32,1.0,1.0,0.0,0.0,0.0,0.0,2023-04-05,-0.2083488400521449
-0.09,-1.24,0.0,0.02,1006.6,-0.22,-0.26,0.89,-0.19,7.2,-0.02,10.68,1.8,0.45,2.7,2.7,-3.45,53.43,-6.24,2023.0,4.0,6.0,12.3,0.65,1.0,1.0,2.0,0.0,2.0,1.0,2023-04-06,-0.2083488400521449
-0.05,-1.47,1.0,-1.85,1010.7,-0.81,-0.72,-0.74,-0.6,9.6,-0.02,8.68,1.8,0.38,4.4,4.4,-3.2,53.43,-6.24,2023.0,4.0,7.0,13.5,1.87,1.0,1.0,2.0,0.0,2.0,0.0,2023-04-07,-0.2083488400521449
-0.15,-0.3,0.0,-0.58,1011.2,-0.4,0.04,-0.74,0.02,5.2,-0.02,9.62,1.8,0.31,5.75,5.75,-1.3,53.43,-6.24,2023.0,4.0,8.0,7.8,3.4,1.0,1.0,1.0,0.0,1.0,1.0,2023-04-08,-0.2083488400521449
-0.11,0.45,0.0,0.54,1002.1,0.58,0.35,-0.63,0.22,0.2,-0.02,9.6,1.7,0.17,5.75,5.75,-0.5,53.43,-6.24,2023.0,4.0,9.0,4.7,3.67,1.0,1.0,1.0,0.0,0.0,1.0,2023-04-09,-0.2083488400521449
-0.52,-0.32,0.0,0.06,995.1,0.13,1.11,1.01,0.95,4.4,-0.02,9.5,1.5,0.17,3.2,3.2,-3.45,53.43,-6.24,2023.0,4.0,10.0,6.1,0.98,1.0,1.0,0.0,1.0,1.0,1.0,2023-04-10,-0.2083488400521449
-0.7,-0.72,0.0,-0.21,987.2,0.13,0.81,0.77,0.84,0.4,-0.02,7.3,1.0,-0.44,0.0,-3.45,-3.45,53.43,-6.24,2023.0,4.0,11.0,7.0,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-04-11,-0.2083488400521449
-1.19,-0.9,0.0,-0.73,977.5,1.21,1.73,1.12,1.67,0.7,-0.02,6.08,1.2,-0.03,0.0,-3.45,-3.45,53.43,-6.24,2023.0,4.0,12.0,5.4,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-04-12,-0.2083488400521449
-0.34,-0.72,0.0,-0.44,988.7,0.36,0.65,0.77,0.64,10.9,-0.02,7.2,2.3,0.99,1.7,1.7,-3.45,53.43,-6.24,2023.0,4.0,13.0,8.8,-0.02,1.0,1.0,0.0,0.0,3.0,1.0,2023-04-13,-0.2083488400521449
-0.05,-1.6,1.0,-1.56,996.5,-0.61,-0.42,0.89,-0.5,9.6,-0.02,8.5,2.2,0.79,3.8,3.8,-3.45,53.43,-6.24,2023.0,4.0,14.0,14.1,1.38,1.0,1.0,2.0,0.0,2.0,0.0,2023-04-14,-0.2083488400521449
-0.17,-0.93,1.0,-0.96,1007.3,-0.87,-1.03,-0.74,-1.12,6.3,-0.02,9.07,1.8,0.31,0.4,0.4,-3.45,53.43,-6.24,2023.0,4.0,15.0,10.5,-0.88,1.0,1.0,2.0,1.0,2.0,0.0,2023-04-15,-0.2083488400521449
0.87,-0.52,0.0,0.48,1012.0,-1.46,-1.33,-0.74,-1.32,6.6,-0.02,12.4,2.0,0.38,1.1,1.1,-3.45,53.43,-6.24,2023.0,4.0,16.0,13.8,-0.42,1.0,1.0,1.0,0.0,2.0,0.0,2023-04-16,-0.2083488400521449
0.87,-0.34,0.0,-0.67,1016.8,-0.9,-0.72,-0.86,-0.71,6.6,-0.02,12.5,2.2,0.65,3.3,3.3,-3.45,53.43,-6.24,2023.0,4.0,17.0,13.0,1.05,1.0,1.0,1.0,0.0,2.0,0.0,2023-04-17,-0.2083488400521449
-0.36,0.51,0.0,0.62,1019.5,-0.05,-0.11,-1.44,-0.19,7.6,-0.02,12.12,2.0,0.65,5.2,5.2,-2.5,53.43,-6.24,2023.0,4.0,18.0,3.2,2.63,1.0,1.0,1.0,0.0,2.0,1.0,2023-04-18,-0.2083488400521449
-0.32,0.13,0.0,0.29,1017.2,1.36,0.5,-1.44,0.33,1.9,-0.02,10.22,1.8,0.51,5.75,5.75,-0.5,53.43,-6.24,2023.0,4.0,19.0,5.1,3.67,1.0,1.0,1.0,0.0,0.0,1.0,2023-04-19,-0.2083488400521449
-0.3,-0.18,0.0,-0.23,1013.8,1.1,0.35,-1.56,0.22,13.4,-0.02,10.75,2.6,1.61,5.75,5.75,2.1,53.43,-6.24,2023.0,4.0,20.0,6.6,4.53,1.0,1.0,1.0,0.0,3.0,1.0,2023-04-20,-0.2083488400521449
0.19,0.22,0.0,0.37,1005.3,1.14,0.96,-1.79,0.74,6.0,-0.02,11.08,2.6,1.34,5.75,5.75,4.7,53.43,-6.24,2023.0,4.0,21.0,7.2,5.4,1.0,1.0,1.0,0.0,2.0,1.0,2023-04-21,-0.2083488400521449
-0.89,-0.36,0.0,0.58,995.4,-0.94,-1.03,-1.68,-0.71,0.2,-0.02,10.02,0.8,-0.72,5.75,5.75,0.5,53.43,-6.24,2023.0,4.0,22.0,4.5,4.0,1.0,1.0,2.0,1.0,0.0,0.0,2023-04-22,-0.2083488400521449
